name,x1,x2,y1,y2,classname
2723.png,140,7,491,258,hat
2723.png,170,275,455,486,mask_colorful
2880.png,4,5,212,315,face_with_mask
2880.png,219,5,448,265,face_with_mask
2880.png,7,159,189,311,mask_surgical
2880.png,266,78,445,258,mask_surgical
2880.png,17,7,209,127,hair_net
2880.png,223,10,446,127,hair_net
4938.png,321,278,479,427,face_other_covering
4938.png,597,5,800,178,face_no_mask
4938.png,342,284,471,402,other
4099.png,300,122,472,360,face_other_covering
4099.png,303,123,474,361,balaclava_ski_mask
6040.jpg,389,43,538,167,face_no_mask
2726.png,40,2,441,426,face_with_mask
2726.png,79,115,433,427,mask_colorful
6365.jpg,437,45,762,488,face_other_covering
6365.jpg,438,41,775,386,hat
5129.jpg,181,36,268,165,face_with_mask
5129.jpg,351,93,400,180,face_no_mask
5129.jpg,182,104,254,157,mask_colorful
3723.png,350,120,413,191,face_with_mask
3723.png,360,163,396,187,mask_colorful
4335.png,291,6,497,309,face_with_mask
4335.png,295,144,466,309,mask_colorful
5040.jpeg,263,64,374,194,face_with_mask
5040.jpeg,523,1,737,294,face_with_mask
5040.jpeg,221,72,402,283,hijab_niqab
5040.jpeg,473,10,759,324,hijab_niqab
5040.jpeg,265,135,361,194,mask_surgical
5040.jpeg,526,186,695,290,mask_surgical
3074.png,413,98,523,219,face_with_mask
3074.png,485,159,523,216,mask_surgical
3074.png,70,230,136,301,face_no_mask
5247.jpg,356,54,544,315,face_no_mask
3802.png,247,2,527,287,face_other_covering
3802.png,247,0,521,278,helmet
4167.png,473,213,579,349,face_with_mask
4167.png,474,273,527,340,mask_surgical
2955.png,140,52,418,355,face_other_covering
2955.png,158,49,421,277,hat
2955.png,143,61,406,238,goggles
4871.png,45,6,329,340,face_other_covering
4871.png,53,11,322,333,goggles
2160.png,148,112,548,624,face_with_mask
2160.png,151,333,522,624,mask_colorful
3048.png,158,39,570,582,face_with_mask
3048.png,186,291,534,581,mask_colorful
5282.jpg,465,72,543,165,face_other_covering
5282.jpg,465,74,567,158,face_shield
1821.jpg,518,137,623,259,face_with_mask
1821.jpg,432,104,523,214,face_with_mask
1821.jpg,130,136,227,240,face_other_covering
1821.jpg,140,166,215,236,scarf_bandana
1821.jpg,438,148,509,209,mask_surgical
1821.jpg,527,184,597,248,mask_surgical
1821.jpg,25,111,51,140,face_no_mask
4513.png,322,181,426,351,face_with_mask
4513.png,324,265,421,348,mask_colorful
2015.jpg,2776,408,3346,1174,face_with_mask
2015.jpg,592,394,1199,1229,face_with_mask
2015.jpg,809,742,1172,1191,mask_surgical
2015.jpg,2843,846,3207,1129,mask_surgical
2908.png,387,2,497,151,face_with_mask
2908.png,400,67,480,148,mask_surgical
3936.png,75,0,654,603,face_with_mask
3936.png,116,283,652,601,mask_colorful
3936.png,209,205,631,354,eyeglasses
3936.png,71,0,653,598,hijab_niqab
5543.jpg,378,120,631,485,face_other_covering
5543.jpg,412,342,617,485,scarf_bandana
5657.png,247,60,367,197,face_no_mask
6409.png,391,9,1004,828,face_with_mask
6409.png,418,365,817,838,mask_colorful
5540.jpg,102,39,356,342,face_no_mask
4336.png,296,9,552,452,face_other_covering
4336.png,286,3,563,467,scarf_bandana
2974.png,190,5,668,574,face_with_mask
2974.png,199,311,547,570,mask_colorful
2974.png,198,226,598,372,eyeglasses
4892.png,142,8,795,700,face_other_covering
4892.png,117,126,786,402,sunglasses
6382.jpg,344,95,480,290,face_no_mask
3293.png,812,3,982,169,face_with_mask
3293.png,333,201,535,469,face_with_mask
3293.png,397,375,520,468,mask_colorful
3293.png,818,68,960,167,mask_colorful
3293.png,464,3,560,152,face_with_mask
3293.png,470,100,551,148,mask_surgical
3666.png,40,47,328,402,face_with_mask_incorrect
3666.png,49,150,311,399,mask_surgical
3666.png,43,48,309,193,hat
2865.png,128,7,242,115,face_with_mask
2865.png,172,71,227,114,mask_surgical
2865.png,184,45,239,82,eyeglasses
2865.png,128,6,241,56,hair_net
1808.jpg,80,243,882,1158,face_no_mask
1808.jpg,3,650,338,1374,face_no_mask
3795.png,154,3,661,611,face_with_mask
3795.png,187,241,610,605,mask_colorful
3795.png,170,153,623,316,eyeglasses
4616.png,182,20,519,466,face_with_mask
4616.png,200,256,509,462,mask_colorful
3096.png,71,0,587,476,face_with_mask
3096.png,214,196,582,470,mask_surgical
3096.png,209,127,540,269,eyeglasses
2284.png,102,112,201,227,face_with_mask
2284.png,93,107,205,256,hijab_niqab
2284.png,103,180,167,224,mask_surgical
2284.png,530,116,571,142,mask_surgical
2284.png,490,84,572,168,hijab_niqab
2284.png,493,88,568,165,face_with_mask
2284.png,18,67,106,109,hat
2284.png,19,70,99,129,face_other_covering
4739.png,236,45,477,372,face_with_mask
4739.png,254,233,459,368,mask_colorful
3059.png,121,4,510,445,face_with_mask
3059.png,141,215,464,442,mask_surgical
6262.jpg,653,111,783,292,face_no_mask
5288.jpg,224,93,615,415,face_shield
5288.jpg,331,245,434,281,eyeglasses
5288.jpg,328,160,591,411,face_other_covering
4818.png,527,76,608,175,face_with_mask
4818.png,541,128,603,174,mask_surgical
4967.png,301,9,471,258,face_no_mask
5490.jpg,214,155,353,288,scarf_bandana
5490.jpg,182,39,405,306,face_other_covering
5490.jpg,186,52,404,304,hood
5671.jpg,132,95,184,165,face_no_mask
5671.jpg,91,170,151,246,face_no_mask
2114.jpeg,233,113,439,393,face_with_mask
2114.jpeg,254,246,435,390,mask_surgical
5030.jpg,386,0,1000,841,face_with_mask
5030.jpg,394,278,950,840,mask_colorful
4390.png,91,10,570,614,face_with_mask
4390.png,96,257,561,613,mask_colorful
5429.jpg,151,59,612,719,face_with_mask
5429.jpg,177,415,591,721,mask_surgical
5429.jpg,74,78,698,918,face_shield
4734.png,154,32,422,388,face_with_mask
4734.png,176,175,421,381,mask_surgical
4089.png,573,130,683,285,face_with_mask
4089.png,258,36,379,173,face_other_covering
4089.png,262,108,371,172,scarf_bandana
4089.png,575,195,671,280,mask_colorful
4089.png,451,421,563,484,mask_colorful
4089.png,449,401,618,481,face_with_mask
3253.png,335,3,495,170,face_no_mask
2367.png,215,48,316,204,face_with_mask
2367.png,217,128,313,201,mask_colorful
2556.png,66,113,110,163,face_with_mask
2556.png,77,137,109,163,mask_surgical
2556.png,86,130,106,137,eyeglasses
2556.png,57,110,104,151,hat
5613.jpg,221,25,406,250,face_no_mask
5372.jpg,847,379,1054,577,mask_colorful
5372.jpg,792,191,1094,579,face_with_mask
5372.jpg,808,191,1079,377,hat
2183.png,795,18,1026,281,face_with_mask
2183.png,800,160,942,283,mask_surgical
3266.png,37,0,365,457,face_with_mask
3266.png,352,228,696,610,face_with_mask
3266.png,33,220,339,449,mask_colorful
3266.png,383,435,693,608,mask_colorful
3266.png,350,356,647,490,eyeglasses
6253.jpg,540,116,721,347,face_no_mask
6253.jpg,357,158,529,386,face_no_mask
3909.png,290,87,462,265,face_with_mask
3909.png,290,145,449,260,mask_colorful
3909.png,316,87,464,201,turban
6384.jpg,444,183,572,349,face_no_mask
6384.jpg,87,105,149,184,face_no_mask
2777.png,148,5,410,239,face_with_mask
2777.png,194,91,375,219,mask_colorful
2777.png,136,1,424,334,hood
4001.png,147,0,814,492,face_with_mask
4001.png,375,10,813,366,hair_net
4001.png,158,0,524,496,face_shield
4001.png,322,195,497,463,mask_colorful
3380.png,204,90,447,430,face_with_mask
3380.png,228,273,431,424,mask_colorful
2850.png,142,130,543,569,face_with_mask
2850.png,220,373,531,567,mask_colorful
1972.jpg,559,184,605,247,face_with_mask
1972.jpg,449,195,495,256,face_with_mask
1972.jpg,361,208,412,267,face_with_mask
1972.jpg,597,170,623,212,hat
1972.jpg,470,171,516,222,hat
1972.jpg,371,176,420,209,hat
1972.jpg,564,195,598,212,eyeglasses
1972.jpg,368,223,400,241,eyeglasses
1972.jpg,563,207,602,240,mask_surgical
1972.jpg,455,214,495,244,mask_surgical
1972.jpg,372,228,409,260,mask_surgical
2139.jpg,102,15,213,195,face_other_covering
2139.jpg,257,103,378,257,face_other_covering
2139.jpg,425,46,540,202,face_other_covering
2139.jpg,100,12,210,110,helmet
2139.jpg,258,106,379,190,helmet
2139.jpg,427,45,538,126,helmet
4822.png,0,229,191,473,face_with_mask
4822.png,362,196,535,406,face_with_mask
4822.png,421,319,533,401,mask_colorful
4822.png,21,387,180,472,mask_colorful
4822.png,6,365,190,427,eyeglasses
5251.jpg,371,37,455,164,face_with_mask
5251.jpg,377,100,448,160,mask_surgical
6277.jpg,577,91,780,312,face_no_mask
3375.png,87,28,246,250,face_other_covering
3375.png,85,31,238,246,balaclava_ski_mask
4308.png,298,7,540,367,face_other_covering
4308.png,271,2,619,436,scarf_bandana
4147.png,216,21,469,327,face_with_mask
4147.png,222,151,422,324,mask_colorful
5565.jpg,176,165,348,294,scarf_bandana
5565.jpg,156,6,352,120,hat
5565.jpg,152,6,355,296,face_other_covering
3988.png,274,198,332,275,face_with_mask
3988.png,273,202,333,239,hat
3988.png,277,231,328,269,mask_colorful
5335.jpg,129,105,190,125,sunglasses
5335.jpg,118,70,212,154,face_other_covering
5335.jpg,465,82,554,192,face_other_covering
5335.jpg,464,137,555,192,scarf_bandana
5335.jpg,462,48,552,135,hat
5335.jpg,120,12,208,103,hat
4045.png,351,43,442,161,face_with_mask
4045.png,352,113,420,160,mask_surgical
5257.jpg,690,5,1643,1046,face_no_mask
3473.png,161,226,270,330,face_with_mask
3473.png,222,262,268,311,mask_colorful
6033.jpg,187,105,432,377,face_no_mask
6033.jpg,440,220,612,462,face_no_mask
6033.jpg,709,151,943,539,face_no_mask
6033.jpg,683,213,885,286,sunglasses
3431.png,99,154,500,524,face_other_covering
3431.png,111,250,498,474,goggles
6044.jpg,633,34,867,281,face_no_mask
6044.jpg,344,191,481,343,hat
6044.jpg,348,203,527,335,face_other_covering
2530.png,53,3,657,610,face_with_mask
2530.png,57,179,649,606,mask_colorful
5087.jpg,409,0,1298,1091,face_other_covering
5087.jpg,538,541,1126,1067,mask_colorful
5087.jpg,304,0,1367,1219,hood
4528.png,65,7,372,346,face_with_mask
4528.png,71,1,368,215,hair_net
4528.png,78,161,322,342,mask_surgical
4630.png,204,1,478,213,face_with_mask
4630.png,206,93,317,205,mask_colorful
4630.png,243,0,475,183,hat
4620.png,360,97,473,243,face_with_mask
4620.png,367,102,465,243,gas_mask
2963.png,589,42,681,146,face_with_mask
2963.png,330,56,395,155,face_with_mask
2963.png,180,70,248,168,face_with_mask
2963.png,34,47,124,150,face_with_mask
2963.png,51,89,120,148,mask_colorful
2963.png,181,117,246,162,mask_colorful
2963.png,333,108,395,150,mask_colorful
2963.png,591,100,667,146,mask_colorful
4280.png,229,117,347,317,face_with_mask
4280.png,440,18,587,215,face_with_mask
4280.png,233,195,336,274,mask_surgical
4280.png,467,116,583,208,mask_surgical
4280.png,233,119,345,314,face_shield
4280.png,441,19,583,212,face_shield
6397.jpg,106,1,418,341,face_with_mask_incorrect
6397.jpg,105,187,347,341,mask_surgical
2273.png,213,38,383,309,face_other_covering
2273.png,201,43,400,319,balaclava_ski_mask
1975.jpg,55,323,337,652,face_no_mask
2032.jpg,432,99,652,357,face_with_mask
2032.jpg,461,215,621,342,mask_colorful
2032.jpg,442,16,664,345,face_with_mask
2299.png,357,68,418,146,face_with_mask
2299.png,377,120,415,145,mask_surgical
2299.png,158,118,181,143,mask_surgical
2299.png,158,90,212,142,face_with_mask
2299.png,171,90,212,127,hat
2299.png,358,69,412,114,hat
2299.png,380,108,414,122,eyeglasses
2299.png,1,91,33,148,face_with_mask
2299.png,0,90,31,130,hat
2299.png,0,119,33,149,mask_surgical
6212.jpg,245,203,592,688,face_other_covering
6212.jpg,13,55,657,662,turban
2135.jpg,547,406,970,812,mask_surgical
2135.jpg,353,5,1256,715,hat
3980.png,462,59,579,216,face_with_mask
3980.png,285,189,388,328,face_with_mask
3980.png,304,273,385,324,mask_surgical
3980.png,464,145,556,214,mask_surgical
3980.png,339,124,424,227,face_other_covering
3980.png,345,173,411,193,eyeglasses
3980.png,242,202,287,264,face_other_covering
3980.png,252,222,287,240,eyeglasses
3980.png,59,212,118,273,face_no_mask
3980.png,851,166,909,226,face_no_mask
4651.png,406,219,473,312,face_with_mask
4651.png,410,271,463,306,mask_surgical
4651.png,411,220,465,256,hat
6114.jpg,334,54,440,194,face_no_mask
6114.jpg,565,48,664,191,face_no_mask
5673.jpg,402,211,572,461,face_no_mask
5673.jpg,107,30,334,314,face_no_mask
5673.jpg,581,5,763,262,face_no_mask
5365.jpg,124,105,374,323,scarf_bandana
5365.jpg,94,0,401,323,face_other_covering
1890.jpg,145,41,223,144,face_other_covering
1890.jpg,162,78,212,131,gas_mask
3301.png,87,5,179,100,face_with_mask
3301.png,521,200,626,334,face_with_mask
3301.png,653,213,748,340,face_other_covering
3301.png,221,3,320,77,face_other_covering
3301.png,107,37,174,94,mask_colorful
3301.png,547,278,614,329,mask_colorful
3301.png,633,206,744,335,hijab_niqab
3301.png,479,198,625,334,hijab_niqab
3301.png,224,3,313,76,hijab_niqab
3301.png,253,6,314,29,sunglasses
3301.png,648,36,764,176,face_with_mask
3301.png,704,131,759,170,mask_colorful
3301.png,629,40,760,197,hijab_niqab
4104.png,257,58,447,309,face_other_covering
4104.png,277,159,429,208,eyeglasses
3195.png,229,53,312,160,face_other_covering
3195.png,229,55,316,99,hat
3195.png,251,109,313,198,scarf_bandana
3195.png,247,91,313,117,sunglasses
3195.png,786,154,823,188,mask_colorful
3195.png,788,97,829,195,face_with_mask
3066.png,234,6,433,169,face_with_mask
3066.png,252,7,430,139,hat
3066.png,319,56,393,96,eyeglasses
3066.png,302,76,428,153,mask_colorful
4461.png,403,72,647,412,face_with_mask
4461.png,410,73,634,147,eyeglasses
4461.png,400,263,643,413,mask_colorful
5104.jpg,2,142,93,244,face_no_mask
5104.jpg,24,402,129,545,face_no_mask
5104.jpg,183,490,273,585,face_no_mask
5104.jpg,274,234,326,293,face_no_mask
5104.jpg,463,26,559,123,face_no_mask
5104.jpg,418,149,525,280,face_no_mask
5104.jpg,346,393,412,480,face_no_mask
5104.jpg,605,146,783,337,face_no_mask
2167.png,248,8,438,207,face_with_mask
2167.png,248,75,385,205,mask_colorful
2167.png,260,8,440,94,hat
2228.png,172,76,296,218,face_with_mask
2228.png,175,122,290,212,mask_colorful
5047.jpg,400,123,618,419,face_no_mask
2256.png,387,133,441,217,face_other_covering
2256.png,387,138,443,215,balaclava_ski_mask
4595.png,282,163,493,450,face_with_mask
4595.png,285,228,493,302,eyeglasses
4595.png,289,273,486,446,mask_colorful
5033.jpg,53,80,159,228,face_with_mask
5033.jpg,211,119,296,225,face_with_mask
5033.jpg,317,104,399,212,face_with_mask
5033.jpg,417,89,492,178,face_with_mask
5033.jpg,445,122,492,140,eyeglasses
5033.jpg,233,168,294,197,eyeglasses
5033.jpg,87,164,155,224,mask_surgical
5033.jpg,230,178,286,222,mask_surgical
5033.jpg,342,167,390,203,mask_surgical
5033.jpg,450,137,487,174,mask_surgical
5033.jpg,52,80,155,188,hat
4719.png,285,62,376,230,face_with_mask
4719.png,343,62,501,235,face_with_mask
4719.png,536,60,695,270,face_with_mask
4719.png,350,117,385,158,eyeglasses
4719.png,288,143,356,226,mask_surgical
4719.png,347,148,401,229,mask_surgical
4719.png,550,163,660,267,mask_surgical
3484.png,204,3,481,375,face_with_mask
3484.png,230,194,453,370,mask_colorful
3484.png,212,6,463,171,hat
5295.jpg,671,111,959,539,face_no_mask
2811.png,496,338,517,367,face_other_covering
2811.png,500,354,514,356,sunglasses
2811.png,497,361,517,385,scarf_bandana
3639.png,305,107,379,207,face_with_mask
3639.png,318,164,373,207,mask_colorful
3639.png,315,149,372,172,eyeglasses
3146.png,52,13,199,219,face_other_covering
3146.png,339,125,487,308,face_other_covering
3146.png,44,14,202,239,balaclava_ski_mask
3146.png,339,123,488,318,balaclava_ski_mask
4899.png,137,64,443,483,face_with_mask
4899.png,145,271,432,483,mask_colorful
6166.png,244,27,701,557,face_no_mask
2278.png,369,7,471,107,face_no_mask
2278.png,142,93,295,288,face_with_mask_incorrect
2278.png,345,162,719,587,face_with_mask
2278.png,411,413,670,580,mask_colorful
2278.png,178,202,289,283,mask_colorful
2278.png,189,68,241,91,mask_colorful
2278.png,166,19,252,91,face_with_mask
2278.png,234,2,280,62,face_no_mask
2278.png,316,2,368,61,face_no_mask
2278.png,758,0,813,52,face_no_mask
2278.png,509,389,677,451,eyeglasses
2397.png,170,8,441,330,face_with_mask
2397.png,287,232,521,522,face_with_mask
2397.png,149,138,355,332,mask_colorful
2397.png,298,362,518,523,mask_colorful
2311.png,28,24,474,572,face_no_mask
3499.png,108,3,402,295,face_with_mask
3499.png,146,102,351,292,mask_colorful
4252.png,345,55,380,103,face_with_mask
4252.png,129,61,178,131,face_with_mask
4252.png,131,94,174,111,sunglasses
4252.png,346,69,383,82,sunglasses
4252.png,133,107,176,132,mask_surgical
4252.png,346,79,382,101,mask_surgical
4252.png,246,76,265,93,mask_surgical
4252.png,237,63,272,99,face_with_mask
6043.jpg,383,145,986,870,face_no_mask
3861.png,314,35,369,96,face_with_mask
3861.png,315,62,342,95,mask_surgical
3861.png,314,34,368,78,hat
3861.png,110,84,135,117,face_no_mask
3861.png,80,86,105,114,face_no_mask
3861.png,28,88,58,119,face_no_mask
3861.png,2,95,23,118,face_no_mask
3861.png,450,19,481,82,face_no_mask
3044.png,84,45,416,558,face_with_mask
3044.png,155,315,414,550,mask_surgical
2487.png,262,29,360,133,face_other_covering
2487.png,257,30,360,142,hijab_niqab
4320.png,114,42,376,367,face_with_mask
4320.png,121,42,336,196,hat
4320.png,130,142,377,207,eyeglasses
4320.png,136,180,357,363,mask_colorful
4624.png,218,20,420,264,face_with_mask
4624.png,226,141,407,260,mask_colorful
3282.png,198,0,542,428,face_with_mask
3282.png,288,236,515,425,mask_colorful
5871.jpg,11,220,155,388,face_other_covering
5871.jpg,273,56,390,207,face_other_covering
5871.jpg,508,11,622,144,face_other_covering
5871.jpg,545,206,656,343,face_no_mask
5871.jpg,272,56,394,130,turban
5871.jpg,509,8,621,76,turban
5871.jpg,10,219,155,288,turban
5655.jpg,674,107,913,210,eyeglasses
5655.jpg,194,159,418,219,eyeglasses
5655.jpg,188,42,430,358,face_other_covering
5655.jpg,653,6,954,366,face_other_covering
2573.png,104,199,131,230,face_with_mask
2573.png,172,205,208,248,face_with_mask
2573.png,345,214,372,250,face_with_mask
2573.png,474,215,500,248,face_with_mask
2573.png,378,201,399,231,face_with_mask
2573.png,108,212,130,228,mask_surgical
2573.png,176,227,206,246,mask_surgical
2573.png,351,232,371,249,mask_surgical
2573.png,380,216,394,228,mask_surgical
2573.png,266,207,291,237,face_no_mask
5704.jpg,1046,1252,1411,1556,mask_surgical
5704.jpg,1034,1203,1388,1337,eyeglasses
5704.jpg,995,973,1396,1169,hat
5704.jpg,959,901,1430,1561,other
5704.jpg,17,668,778,1671,other
5704.jpg,23,682,722,1090,hat
5704.jpg,15,1222,622,1680,scarf_bandana
5704.jpg,7,661,788,1682,face_with_mask
5704.jpg,962,904,1424,1556,face_with_mask
2821.png,140,23,258,216,face_other_covering
2821.png,135,24,256,229,balaclava_ski_mask
3822.png,503,83,604,229,face_with_mask
3822.png,239,33,349,182,face_with_mask
3822.png,244,111,322,182,mask_surgical
3822.png,503,160,582,226,mask_surgical
3822.png,243,99,319,130,eyeglasses
3822.png,395,39,472,141,face_no_mask
3822.png,725,18,800,121,face_other_covering
3822.png,733,55,785,79,eyeglasses
2458.png,83,185,234,379,face_with_mask
2458.png,102,275,226,378,mask_surgical
5051.jpg,354,19,422,98,face_with_mask
5051.jpg,147,19,233,109,face_with_mask
5051.jpg,179,59,229,104,mask_surgical
5051.jpg,356,55,393,96,mask_surgical
2360.png,286,6,666,362,face_with_mask
2360.png,287,169,520,371,mask_surgical
4575.png,312,50,418,173,face_with_mask
4575.png,23,26,109,142,face_with_mask_incorrect
4575.png,386,118,521,390,face_with_mask_incorrect
4575.png,388,194,520,268,eyeglasses
4575.png,25,30,103,81,hair_net
4575.png,325,50,417,133,hair_net
4575.png,382,112,521,252,hair_net
4575.png,35,83,105,140,mask_surgical
4575.png,315,114,391,169,mask_surgical
4575.png,403,268,519,392,mask_surgical
2195.png,56,3,342,298,face_with_mask
2195.png,418,89,719,608,face_with_mask
2195.png,73,126,333,293,mask_colorful
2195.png,457,408,719,604,mask_colorful
2195.png,52,3,338,128,hat
2195.png,449,152,719,395,hat
2195.png,422,90,718,606,hood
3576.png,293,113,357,184,face_with_mask
3576.png,138,101,206,176,face_with_mask
3576.png,178,148,201,173,mask_surgical
3576.png,137,103,188,171,hood
3576.png,297,114,359,158,hood
3576.png,315,156,348,181,mask_surgical
3576.png,174,109,208,178,face_shield
3576.png,298,142,346,186,face_shield
1998.jpg,622,0,2915,2411,face_other_covering
1998.jpg,1055,775,2861,2710,scarf_bandana
1998.jpg,1338,397,2809,1154,sunglasses
4030.png,225,129,427,401,face_with_mask
4030.png,84,57,240,260,face_no_mask
4030.png,236,251,382,395,mask_surgical
3781.png,181,22,380,290,face_with_mask
3781.png,211,157,357,283,mask_colorful
3922.png,0,3,448,541,face_with_mask
3922.png,28,224,422,541,mask_surgical
3922.png,0,2,443,195,turban
1854.jpg,442,230,560,368,face_with_mask
1854.jpg,472,272,550,349,mask_surgical
1854.jpg,461,202,547,239,sunglasses
3855.png,467,205,551,314,face_with_mask
3855.png,466,262,523,311,mask_surgical
4058.png,558,92,745,355,face_other_covering
4058.png,140,4,302,192,face_other_covering
4058.png,144,6,301,117,hat
4058.png,567,107,736,347,balaclava_ski_mask
4058.png,562,100,760,356,hood
5460.jpeg,147,57,488,506,face_no_mask
5317.jpg,96,0,430,432,face_with_mask
5317.jpg,119,219,411,430,mask_surgical
5317.jpg,77,49,480,500,face_shield
5109.jpg,953,226,1092,402,face_with_mask
5109.jpg,496,227,649,403,face_with_mask
5109.jpg,66,203,209,369,face_with_mask
5109.jpg,973,310,1088,399,mask_surgical
5109.jpg,536,317,639,399,mask_surgical
5109.jpg,97,280,208,364,mask_colorful
5109.jpg,1086,349,1118,392,mask_surgical
5109.jpg,1077,265,1131,392,face_with_mask
5118.jpg,285,38,486,295,face_with_mask
5118.jpg,865,39,1028,313,face_with_mask
5118.jpg,321,188,470,289,mask_surgical
5118.jpg,874,225,1013,306,mask_surgical
5118.jpg,285,46,473,184,hair_net
5118.jpg,862,43,1022,203,hair_net
2324.png,267,10,500,333,face_with_mask
2324.png,269,158,478,328,mask_colorful
5245.jpg,351,24,494,195,face_with_mask
5245.jpg,364,106,491,190,mask_surgical
2871.png,397,304,496,500,face_with_mask
2871.png,148,205,259,358,face_with_mask
2871.png,98,116,165,194,face_with_mask
2871.png,151,78,200,145,face_with_mask
2871.png,185,309,255,359,mask_surgical
2871.png,111,151,165,194,mask_surgical
2871.png,162,122,200,144,mask_surgical
2871.png,397,387,492,493,mask_surgical
2871.png,466,53,496,91,mask_surgical
2871.png,461,20,494,93,face_with_mask
3175.png,119,0,510,437,face_with_mask
3175.png,149,157,422,419,mask_surgical
3175.png,119,0,509,79,hat
5128.jpg,67,69,111,134,face_with_mask
5128.jpg,197,26,248,97,face_with_mask
5128.jpg,347,103,376,138,face_with_mask
5128.jpg,69,101,111,130,mask_colorful
5128.jpg,203,57,248,94,mask_colorful
5128.jpg,351,119,373,134,mask_colorful
5128.jpg,68,68,108,81,sunglasses
5128.jpg,376,119,396,132,mask_colorful
5128.jpg,322,129,335,145,mask_colorful
5128.jpg,484,101,504,133,mask_colorful
5128.jpg,378,103,401,135,face_with_mask
5128.jpg,317,114,343,143,face_with_mask
5128.jpg,460,75,506,134,face_with_mask
2548.png,193,193,285,315,face_with_mask
2548.png,196,264,267,312,mask_surgical
6398.jpg,0,634,226,852,mask_colorful
6398.jpg,386,713,597,864,mask_colorful
6398.jpg,403,321,512,404,mask_colorful
6398.jpg,172,232,330,352,mask_colorful
6398.jpg,569,278,748,413,mask_colorful
6398.jpg,813,133,1089,367,mask_colorful
6398.jpg,134,55,330,354,face_with_mask
6398.jpg,372,189,523,407,face_with_mask
6398.jpg,556,138,757,415,face_with_mask
6398.jpg,792,0,1092,372,face_with_mask
6398.jpg,383,537,602,863,face_with_mask
6398.jpg,0,442,232,859,face_with_mask
3330.png,105,3,696,525,face_other_covering
3330.png,105,1,693,296,sunglasses
4385.png,148,6,315,243,face_with_mask
4385.png,41,248,215,489,face_with_mask
4385.png,242,206,440,477,face_with_mask
4385.png,148,96,295,155,eyeglasses
4385.png,52,344,210,393,eyeglasses
4385.png,250,303,432,348,eyeglasses
4385.png,50,377,210,484,mask_surgical
4385.png,151,135,285,238,mask_surgical
4385.png,259,338,425,471,mask_surgical
6195.jpg,2,144,55,223,face_no_mask
6195.jpg,204,94,301,226,face_no_mask
6195.jpg,294,155,388,277,face_no_mask
6195.jpg,443,141,535,279,face_no_mask
6195.jpg,399,152,451,229,face_no_mask
6195.jpg,558,209,627,294,face_no_mask
4566.png,0,206,207,650,face_with_mask
4566.png,194,357,347,606,face_with_mask
4566.png,389,286,520,537,face_with_mask
4566.png,397,419,519,530,mask_surgical
4566.png,195,475,344,604,mask_surgical
4566.png,0,447,159,649,mask_surgical
4566.png,2,208,205,422,hair_net
4566.png,187,357,347,455,hair_net
4566.png,384,286,520,403,hair_net
5198.jpg,2223,1342,3173,2217,face_with_mask
5198.jpg,2255,1751,2643,2208,mask_surgical
4057.png,195,14,356,249,face_other_covering
4057.png,205,111,325,162,sunglasses
3926.png,401,94,580,343,face_with_mask
3926.png,420,215,560,338,mask_colorful
3926.png,405,164,577,242,goggles
2073.jpg,2156,906,4912,3684,face_with_mask
2073.jpg,965,0,4834,2759,hair_net
2073.jpg,3114,1359,4908,2765,goggles
2073.jpg,3045,2107,4622,3630,mask_surgical
2073.jpg,911,4,4886,3649,face_with_mask
4500.png,71,168,225,323,face_with_mask
4500.png,56,167,253,274,hat
4500.png,137,272,226,324,mask_surgical
3835.png,407,98,607,370,face_with_mask
3835.png,176,101,388,382,face_with_mask
3835.png,337,293,482,506,face_with_mask
3835.png,188,212,370,375,mask_colorful
3835.png,348,415,470,502,mask_colorful
3835.png,431,221,595,364,mask_colorful
5407.jpg,234,129,618,625,face_other_covering
5407.jpg,171,210,597,687,face_shield
2247.png,290,73,377,200,face_no_mask
5373.jpg,317,102,707,633,face_other_covering
5373.jpg,393,306,691,674,scarf_bandana
5373.jpg,163,7,772,672,hood
3297.png,309,29,463,212,face_with_mask
3297.png,438,393,627,595,face_with_mask
3297.png,316,139,426,212,mask_surgical
3297.png,442,535,571,594,mask_surgical
3297.png,441,512,518,556,eyeglasses
3297.png,282,3,586,193,turban
3297.png,66,319,177,493,face_with_mask
3297.png,65,411,132,493,mask_surgical
3297.png,182,392,266,509,face_no_mask
2065.jpg,343,90,605,454,face_with_mask
2065.jpg,401,260,570,440,mask_colorful
3029.png,179,5,524,481,face_other_covering
3029.png,178,7,523,583,balaclava_ski_mask
4610.png,233,38,464,331,face_with_mask
4610.png,238,158,446,325,mask_colorful
5297.jpg,487,100,706,339,face_other_covering
5297.jpg,242,186,415,420,face_other_covering
5297.jpg,103,218,247,438,face_no_mask
5297.jpg,451,4,732,134,turban
5297.jpg,247,190,411,281,hat
4699.png,97,130,425,586,face_with_mask
4699.png,109,351,400,577,mask_colorful
6315.jpg,473,221,550,331,face_no_mask
2436.png,299,72,548,426,face_with_mask
2436.png,302,259,550,425,mask_colorful
2623.png,383,257,431,320,face_with_mask
2623.png,388,292,428,320,mask_colorful
2623.png,385,279,426,293,eyeglasses
5105.jpg,578,115,841,397,face_with_mask
5105.jpg,572,119,829,335,hat
5105.jpg,608,260,760,397,mask_surgical
6285.jpg,249,93,458,380,face_no_mask
